NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,NPI Deactivation Reason Code,NPI Deactivation Date,NPI Reactivation Date,Healthcare Provider Taxonomy Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Primary Taxonomy Switch_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Primary Taxonomy Switch_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Primary Taxonomy Switch_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Primary Taxonomy Switch_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Primary Taxonomy Switch_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Primary Taxonomy Switch_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Primary Taxonomy Switch_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Primary Taxonomy Switch_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Primary Taxonomy Switch_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Primary Taxonomy Switch_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Primary Taxonomy Switch_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Primary Taxonomy Switch_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Primary Taxonomy Switch_14,Healthcare Provider Taxonomy Code_15,Healthcare Provider Primary Taxonomy Switch_15
1467609156,2,"OTTO BOCK HEALTHCARE, LP",1601 RUTHERFORD LN,AUSTIN,TX,787545125,8668385785,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1699923888,2,"OTTO BOCK HEALTHCARE, LP",1000 POST N PADDOCK ST,GRAND PRAIRIE,TX,750501100,9729886033,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1881842078,2,"OTTO BOCK HEALTHCARE, LP",6601 EVERHART RD,CORPUS CHRISTI,TX,784132200,8668391715,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1376792655,2,"OTTO BOCK HEALTHCARE, LP",1223 ARION PKWY,SAN ANTONIO,TX,782162805,8007368276,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1699701870,2,ABILENE BONE & JOINT CLINIC,1749 PINE ST,ABILENE,TX,796013043,3256724372,,,,332B00000X,N,335E00000X,N,207X00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1033439369,2,LFU CRANIAL PROSTHESIS,11790 S WILCREST DR,HOUSTON,TX,770994757,2814986090,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609953249,2,"APEX MEDICAL SUPPLY, INC.",3920 F.M. 1960 W,HOUSTON,TX,770683500,2818809575,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184829939,2,"MEDICAL TECHNOLOGY, INC.",2601 PINEWOOD DR,GRAND PRAIRIE,TX,750513516,9726470884,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467763532,2,FRAZIER OPTICAL INC.,2531 E 5TH ST,TYLER,TX,757013544,9035952946,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457352015,2,"HOLMES HEALTH CARE, INC.",600 S MAIN ST,BORGER,TX,790074808,8062745334,,,,332B00000X,N,332BN1400X,N,332BX2000X,N,332BC3200X,N,335E00000X,N,333600000X,Y,,,,,,,,,,,,,,,,,,
1811221468,2,ALTA WELLNESS LLC,1201 N LOOP 1604 W,SAN ANTONIO,TX,782584597,2104933338,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710161013,2,SYLVIA HINOJOSA,1614 W MAPLE AVE,MCALLEN,TX,785014468,9566318636,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902047285,2,"PROVIDENCE HEALTH SERVICES OF WACO, INC",6600 FISH POND ROAD,WACO,TX,76710,2547412495,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346555083,2,"TOP THIS WIGS, HAIR REPLACEMENT, SALON, MASSAGE",7301 BURNET RD,AUSTIN,TX,787572250,5124588671,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407162670,2,WAGNER AND WOMAN INC.,101 S COIT RD,RICHARDSON,TX,750805743,2143408566,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821019035,2,UNITED REHAB SPECIALISTS OF DALLAS L. P.,4801 READING ST,DALLAS,TX,752476716,2146589097,,,,332B00000X,N,332BP3500X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,
1760668552,2,"O & P DESIGNS, INC.",10525 NEWKIRK ST,DALLAS,TX,752202330,2145721241,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902030109,2,"NEW LIFE BRACE & LIMB, LLC",1 MEDIC LANE,ALVIN,TX,77511,2813314500,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1467465690,2,"SAN ANTONIO PROSTHETICS, CORPORATION",2147 EL INDIO HWY,EAGLE PASS,TX,788525455,8307575183,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992974182,2,"DIESEL PROSTHETICS AND ORTHOTICS, INC.",1411 W HOUSTON ST,SHERMAN,TX,750927409,9038910230,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1306150800,2,AA PROSTHETIC SERVICES INC,2408 COGGIN AVE,BROWNWOOD,TX,768015336,3252004467,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1336186162,2,"NUTECH ORTHOTICS & PROSTHETICS, LLC",501 N ED CAREY DR,HARLINGEN,TX,785508358,9564125347,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386874592,2,"PULLIUM CREEK, INC",1601 W UNIVERSITY DR,MCKINNEY,TX,750693445,9725628700,,,,332B00000X,N,332BP3500X,N,332BX2000X,N,3336C0004X,N,335E00000X,N,3336C0003X,Y,,,,,,,,,,,,,,,,,,
1386861797,2,"ALLTECH O & P SERVICES, LLC",306 S MORGAN ST,GRANBURY,TX,760481956,8175739333,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1891944468,2,"ALLTECH O & P SERVICES, LLC",7989 W VIRGINIA DR,DALLAS,TX,752373837,9727096070,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1669401469,2,"ALLTECH O & P SERVICES, LLC",2781 SW WILSHIRE BLVD,BURLESON,TX,760286307,8174849699,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1235195330,2,SUPERIOR PROSTHETICS & ORTHOTICS LLC,7400 LOUIS PASTEUR,SAN ANTONIO,TX,782294542,2105930953,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174827604,2,EMBRACE DIABETES FOOTWEAR SOLUTIONS,982 N COOPER ST,ARLINGTON,TX,760115779,8179940543,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245303486,2,DASHE ORTHOPEDIC SUPPLIES INC,5445 LA SIERRA DR,DALLAS,TX,752314139,9727059090,,,,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1265488811,2,"MUILENBURG PROSTHETICS, INC.",3900 LA BRANCH ST,HOUSTON,TX,77004,7135243949,,,,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1689850513,2,COMFORT WIGS ETC CO,2410 S STEMMONS FWY,LEWISVILLE,TX,750678777,2144888885,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750308482,2,VALLEY ORTHOPEDIC & PROSTHETICS INC,900 E HWY 77,SAN BENITO,TX,78586,9563991129,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104843838,2,VALLEY ORTHOPEDIC & PROSTHETICS INC,2216 N 10TH ST,MCALLEN,TX,78501,9566860032,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851606370,2,"TMC ORTHOPEDIC, LP",1000 S LOOP W,HOUSTON,TX,770544658,7136691800,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1598777831,2,HI FASHION BOUTIQUE,4522 FREDERICKSBURG RD,SAN ANTONIO,TX,782016521,2107327070,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821399924,2,"LUV LINGERIE & BOUTIQUE,LLC",2215 TEXAS AVE,BRIDGE CITY,TX,776112841,4097352930,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386884229,2,ORTHOPAEDIC ASSOCIATES OF NORTH TEXAS,1444 N CENTRAL EXPY,MCKINNEY,TX,750703106,9727279995,,,,332B00000X,N,335E00000X,N,208100000X,N,207X00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1083628846,2,ORTHOPAEDIC ASSOCIATES OF NORTH TEXAS PA,1105 CENTRAL EXPY N,ALLEN,TX,750136103,9727279995,,,,208100000X,N,332B00000X,N,335E00000X,N,207X00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1689798050,2,"TMC ORTHOPEDIC, LP",7320 US HIGHWAY 90A,SUGAR LAND,TX,774783355,2812422118,,,,332BC3200X,N,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1023174216,2,"DME MART, LLC",512 S WESTGATE DR,WESLACO,TX,785965734,9569693780,,,,332B00000X,N,335E00000X,N,332BP3500X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1902930266,2,BARBARA GATES MITCHEM,109 SHULT DR,COLUMBUS,TX,789343009,9797339500,,,,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1558502005,2,"7 SISTERS CARE HEALTH BOUTIQUE,INC.",2015 MULBERRY AVE,MOUNT PLEASANT,TX,754552362,9035720058,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649562539,2,ADVANCED ORTHOTICS & PROSTHETICS LLC,11011 S WILCREST DR STE D,HOUSTON,TX,770994346,2816060849,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770519811,2,MEMORIAL THERAPEUTIC PRODUCTS INC,8200 WEDNESBURY LANE,HOUSTON,TX,77074,7137777722,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1336476746,2,OTTO BOCK ORTHOPEDIC SERVICES LLC,1000 POST N PADDOCK ST,GRAND PRAIRIE,TX,750501144,9729886033,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245567650,2,OTTO BOCK ORTHOPEDIC SERVICES LLC,11261 RICHMOND AVE,HOUSTON,TX,770822676,2814932900,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1790012102,2,OTTO BOCK ORTHOPEDIC SERVICES LLC,1223 ARION PKWY,SAN ANTONIO,TX,782162809,2104042282,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1508159807,2,3T FEDERAL SOLUTIONS LLC,6013 TECHNI CENTER DR,AUSTIN,TX,787212324,8887386723,,,,332BD1200X,N,332BN1400X,N,332BX2000X,N,332H00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,
1568456937,2,"DAFONTE MEDICAL SERVICES, LLC",1101 HIGHWAY 6 S,HOUSTON,TX,770771021,2814983566,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023302270,2,CREDENCE MEDICAL SUPPLIES,11601 LAGO VIS W,FARMERS BRANCH,TX,752346806,9899962017,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417951237,2,SAN ANTONIO ORTHOTICS CORPORATION,7220 LOUIS PASTEUR,SAN ANTONIO,TX,782294535,2106148777,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205952694,2,GTD MEDICAL INC.,830 SOUTH MASON ROAD,KATY,TX,774503863,2813925400,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1295959492,2,PROSTHETICARE FORT WORTH LP,6116 OAKBEND TRL,FORT WORTH,TX,761323925,8173368293,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275813388,2,HOLMES PROSTHETIC CENTER LLC,8998 KIRBY DR,HOUSTON,TX,770542830,7134329949,,,,261QP2000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1255417929,2,"CUSTOM ORTHOTICS & PROSTHETICS, LP",3901 MONTANA AVE STE C,EL PASO,TX,799034507,9155663440,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598943854,2,G & G PROSTHETIC LTD,2211 S 57TH ST,TEMPLE,TX,765046947,2547712002,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164711420,2,"LAKE PROSTHETICS AND RESEARCH, LLC",350 WESTPARK WAY,EULESS,TX,760403964,8173581500,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669778916,2,SURVIVOR GALS SPECIALTY PRODUCTS AND SALON LLC,1400 8TH AVE STE 100-A,FORT WORTH,TX,761044110,8179248800,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568746121,2,HEALTH AND HEARING SOLUTIONS,6810 ARROW WAY,SAN ANTONIO,TX,782562302,2103754949,,,,332BX2000X,N,335E00000X,N,332S00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1295968071,2,"INNOVATIVE NEUROTRONICS, INC",3600 N CAPITAL OF TEXAS HWY,AUSTIN,TX,787463314,5127211900,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1932149689,2,SPECIALTY PROSTHETICS & ORTHOTICS OF TEXAS LLC,98 BRIGGS ST,SAN ANTONIO,TX,782241286,2109323000,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1902945967,2,"ARTEX MEDICAL, INC.",2311 MOORES LN,TEXARKANA,TX,755031605,9037930416,,,,332BC3200X,N,332BP3500X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1639440126,2,"FOOT SOLUTIONS OF FORT WORTH, INC.",4825 OVERTON RIDGE BLVD,FORT WORTH,TX,761321423,8174233668,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538430251,2,F D PRASEK CORPORATION,6420 RICHMOND AVE STE 107,HOUSTON,TX,770575923,2814384247,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073506457,2,PROVIDENCE HEALTH SERVICES OF WACO,540 MEADOWLAKE CTR,WACO,TX,767123981,2547412495,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1245214568,2,"GASTON AVENUE PROSTHETICS, LLC",9900 N CENTRAL EXPY,DALLAS,TX,752314395,2142655060,,,,261QA0900X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1326379736,2,"TOTAL ORTHOTIC & PROSTHETIC SOLUTIONS, INC.",1393 GEORGE DIETER DR,EL PASO,TX,799367410,9155950730,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720211949,2,LIFECARE PROSTHETICS AND ORTHOTICS PLLC,212 N MAIN ST,DUNCANVILLE,TX,751163649,9722980018,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124391040,2,LADY IN PINK MASTECTOMY BOUTIQUE,1241 NILE DRIVE,CORPUS CHRISTI,TX,78412,3613343476,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831463074,2,M.T. REED INC,103 GARFIELD ST,GARLAND,TX,750426705,9722720939,,,,332BX2000X,N,332S00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1568656890,2,"HERMANN MEDICAL SUPPLIES II, INC.",1314 FM 1960 ROAD WEST,HOUSTON,TX,770903809,2815801992,,,,332BC3200X,N,332B00000X,N,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1184999674,2,MRI ENTERPRISES LLC,6500 BOEING DR STE T-3,EL PASO,TX,799251167,9157796540,,,,332900000X,N,332BC3200X,N,332BD1200X,N,332BN1400X,N,332BP3500X,N,332BX2000X,N,333300000X,N,335E00000X,N,335G00000X,N,332B00000X,Y,,,,,,,,,,
1205101656,2,UNLIMITED PROSTHETICS INC,8800 BISSONNET ST,HOUSTON,TX,770742435,7139815555,,,,261QA0900X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740555911,2,"THE LA NAIR CO., INC.",1017 SWANSON ST,HOUSTON,TX,770305011,7137958909,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073879599,2,IT'S MAGIC MOMENTS LINGERIE,231 E BELT LINE RD,DESOTO,TX,751155776,4696855577,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588650337,2,NEW LIFE PROSTHETICS AND ORTHOTICS,2013 WELLS BRANCH PKWY,AUSTIN,TX,787286900,5122527177,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306829171,2,MEDICAL AIDS COMPANY INC,12349 KINGSRIDE LN,HOUSTON,TX,770244116,7134648539,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1255699906,2,EST MEDICAL LLC,12222 COIT RD STE 200,DALLAS,TX,752512302,2146974851,,,,332B00000X,N,332BP3500X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,
1831325067,2,THERAPEUTIC COMFORT,9894 BISSONNET ST,HOUSTON,TX,770368239,2819339954,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477596724,2,THE BRACE PLACE INC.,3719 24TH ST,LUBBOCK,TX,794102015,8067920395,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1770842551,2,COOK CHILDRENS HOME HEALTH,1719 8TH AVE,FORT WORTH,TX,761101349,6828856492,,,,224P00000X,N,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1285629337,2,"MC CRORY PHARMACY, INC",6151 DEW DR,EL PASO,TX,799123909,9155819655,,,,333600000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1770844664,2,BRYAN COLLEGE STATION PROSTHETICS INC,1602 ROCK PRAIRIE RD,COLLEGE STATION,TX,778458306,9796968300,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659628451,2,"HIGH PLAINS ORTHOTICS & PROSTHETICS, INC",441 S WESTERN ST,AMARILLO,TX,791068555,8063537276,,,,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1225388747,2,SURVIVOR GALS SPECIALTY PRODUCTS AND SALON LLC,2001 N MACARTHUR BLVD STE 130,IRVING,TX,750612250,9725799700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598017436,2,"LADY LIKE LINGERIE, LLC",2379 NE LOOP 410,SAN ANTONIO,TX,782175666,2106551300,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1336492487,2,SPINE MINIVASIVE,2646 S LOOP W,HOUSTON,TX,770542665,8889597088,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1447551601,2,"PLATINUM INNOVATIONS, LTD.",2039 TRAWOOD DR,EL PASO,TX,799353501,9155465171,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1649524125,2,EN'STYLE HAIR & TOTAL IMAGE STUDIO,1173 SUNDERLAND LANE,FORT WORTH,TX,76134,8173235571,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366585689,2,PRECISION PROSTHETIC INC,1501 MISSOURI AVE,EL PASO,TX,79902,9155442961,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063759579,2,"CONNECTION HEALTHCARE,INC.",2333 E 8TH ST STE B,ODESSA,TX,797614209,4323324101,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740515329,2,OTTO BOCK ORTHOPEDIC SERVICES LLC,11261 RICHMOND AVE,HOUSTON,TX,770822676,2814932900,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1033490578,2,MEDHAB,2009 W BEAUREGARD AVE,SAN ANGELO,TX,769013812,8172335271,,,,332B00000X,N,332BN1400X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,
1194066993,2,THE SPA AT STONEBRIDGE RANCH,6200 VIRGINIA PKWY,MCKINNEY,TX,750715504,9725482772,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427103688,2,"ARTEX MEDICAL, INC.",3101 KENNEDY LN,TEXARKANA,TX,755032457,9037930416,,,,251E00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1154662864,2,ADVANCED PROSTHETIC RESEARCH INC,7700 SAN JACINTO PL,PLANO,TX,750243254,4692411477,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881715860,2,"MEYERS BRACE & LIMB CO., INC.",804 BROOK AVE,WICHITA FALLS,TX,763014209,9407232868,,,,222Z00000X,N,224P00000X,N,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1922105899,2,YOUR IMAGE BOUTIQUE INC,3401 MONTANA AVE,EL PASO,TX,799034330,9155645923,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093151672,2,TOTAL CARE ORTHOTICS AND PROSTHETICS,12890 HILLCREST RD,DALLAS,TX,752301504,2142428977,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033462767,2,"MEDICAL CITY BRACE & LIMB, PLLC",8239 ALMEDA RD,HOUSTON,TX,770544101,7137480250,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235481664,2,LHP TEXAS MD SERVICES INC,800 WEST CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,765481995,2546181095,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1003886003,2,ELITE PROSTHETICS & ORTHOTICS INC,2105 FRANKLIN AVE,WACO,TX,76701,2547526352,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942303474,2,"THE LA NAIR CO., INC.",1017 SWANSON ST,HOUSTON,TX,770305011,7135242813,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033212568,2,THE LA NAIR CO INC,1017 SWANSON ST,HOUSTON,TX,770305011,7137958909,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508048984,2,EAST TEXAS PROSTHETIC-ORTHOTIC CARE,812 N 4TH ST,LONGVIEW,TX,756015413,9032364488,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528163128,2,"RMD & K INC,",7724 CENTRAL PARK DR,WACO,TX,767126535,2547765533,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003839978,2,GULF BIOMECHANICAL LAB LLC,155 UPTOWN AVE,BROWNSVILLE,TX,785207567,9565418419,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1659317600,2,CENTERS FOR MOBILITY ROSENBERG LP,12705 S. KIRKWOOD,STAFFORD,TX,77477,2814944027,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811339831,2,ROCKDALE BLACKHAWK LLC,1904 RAILROAD ST,GEORGETOWN,TX,786267718,5128634563,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548214562,2,"THOMPSON OCULAR PROSTHETICS, INC.",4118 MCCULLOUGH,SAN ANTONIO,TX,782125712,2102233754,,,,335E00000X,N,332B00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1063854743,2,OPTIMUM FOOT CARE,8000 IH 10 W,SAN ANTONIO,TX,782303802,2104175353,,,,332BC3200X,N,332BX2000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1922025659,2,VICTORIA PROSTHETICS & ORTHOTICS INC,104 TEAKWOOD,VICTORIA,TX,77901,3615766027,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295079465,2,"ELITE MEDICAL & MOBILITY, LLC",6201 TECHNOLOGY DR STE 119,FRISCO,TX,750333266,2146974851,,,,332BD1200X,N,332BP3500X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,
1487089397,2,G & G PROSTHETIC LTD,411O S. CLEAR CREEK ROAD,KILLEEN,TX,76549,2547715002,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558798512,2,"TIFFANI CHANELS BEAUTY SUPPLY, LLC",2578 S LOOP W,HOUSTON,TX,770542634,3177559963,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891136065,2,"NEURO PROSTHETICS, INC.",500 MEDICAL CENTER BLVD,CONROE,TX,773042889,9367886622,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942637830,2,DISCOUNT SALON AND WIGS,1770 W IRVING BLVD STE 12,IRVING,TX,750617139,9722544141,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407286297,2,SUPERIOR PROSTHETICS & ORTHOTICS LLC,7400 LOUIS PASTEUR DR,SAN ANTONIO,TX,782294514,2105930953,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013277920,2,HILDA YANETT GARCIA,142 PAREDES LINE RD. STE E,BROWNSVILLE,TX,785213390,9565544836,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1073747952,2,TEXAS VASCULAR ASSOCIATES,4708 ALLIANCE BLVD,PLANO,TX,750935340,2148219600,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053546036,2,LOUIS E. ZUNIGA PT PC,4646 N MESA ST,EL PASO,TX,799126104,9155323707,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1821022088,2,SUSAN Y PELLETIER,1600 CENTRAL DR,BEDFORD,TX,760226000,8172670909,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265753537,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,4010 SANDY BROOK DR,ROUND ROCK,TX,786651516,5127163002,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
