NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,City,State2,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Zip5,Address,taxonomy
1073868394,2,"NEW ENGLAND ORTHOTICS & PROSTHETICS SYSTEMS, LLC",517 ROUTE 111,HAUPPAUGE,NY,11788,6313603859,11788,517 ROUTE 111,335E00000X
1881913630,2,"ALL COUNTY ORTHOTICS AND PROSTHETICS, INC .",1055 STEWART AVE,BETHPAGE,NY,11714,5163497588,11714,1055,335E00000X
1730176736,2,"ORTHOMEDICAL PRODUCTS, INC.",210 JERICHO TURNPIKE,MINEOLA,NY,11501,2128793700,11501,210 JERICHO TURNPIKE,335E00000X
1619182367,2,"ORTHOMEDICAL PRODUCTS, INC.",315 E 83RD ST,NEW YORK,NY,10028,2128793700,10028,315 E 83RD ST,335E00000X
1922353770,2,"LSO ORTHOTICS, CO.",3724 24TH ST STE 242,LONG ISLAND CITY,NY,11101,7186062590,11101,3724 24TH ST,335E00000X
1023369345,2,CENTER FOR ORTHOTIC & PROSTHETIC CARE OF NEW YORK LLC,156 MAIN ST,BINGHAMTON,NY,13905,6072353066,13905,156 MAIN ST,335E00000X
1144308099,2,"RIVERSIDE ORTHOPAEDIC & SPORTS MEDICINE ASSOCIATES, P.C.",1790 BROADWAY,NEW YORK,NY,10019,2122652828,10019,1790 BROADWAY,174400000X
1336288513,2,"NORTHERN ORTHOPEDIC LABORATORY, INC.",500 STATE ST,OGDENSBURG,NY,13669,3153934502,13669,500 STATE ST,335E00000X
1942293253,2,DYNAMIC ORTHOPEDIC LABORATORY,320 ROUTE 66,HUDSON,NY,12534,5188282333,12534,320 ROUTE 66,335E00000X
1851395388,2,EASTSIDE ORTHOTICS & PROSTHETICS INC,417 E 72ND ST,NEW YORK,NY,10021,2123268501,10021,417 E 72ND ST,335E00000X
1447592654,2,"PROSTHETIC CARE SERVICES 'PROCARE' INC.,",1479 PARKWOOD BLVD,SCHENECTADY,NY,12308,5183703005,12308,1479 PARKWOOD BLVD,335E00000X
1811041130,2,"LORELEI ORTHOTICS AND PROSTHETICS, INC.",19 W 21ST ST,NEW YORK,NY,10010,2127272011,10010,19 W 21ST ST,335E00000X
1750704870,2,"BAY CITY ORTHOCARE, LLC",560 W 3RD ST,JAMESTOWN,NY,14701,7164830289,14701,560 W 3RD ST,335E00000X
1912335589,2,"ESCHEN PROSTHETIC AND ORTHOTIC LABORATORIES, INC.",363 S MIDDLETOWN RD,NANUET,NY,10954,8456242400,10954,363 S MIDDLETOWN RD,335E00000X
1073688867,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,6142 STATE HIGHWAY 12,NORWICH,NY,13815,6073343320,13815,6142 STATE HIGHWAY 12,335E00000X
1568498616,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",309 MIDDLE COUNTRY RD,SMITHTOWN,NY,11787,6317516966,11787,309 MIDDLE COUNTRY RD,335E00000X
1457431686,2,"CREATIVE ORTHOTICS & PROSTHETICS, INC.",65 PENNSYLVANIA AVE,BINGHAMTON,NY,13903,6077714672,13903,65 PENNSYLVANIA AVE,335E00000X
1245240142,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",2500 NESCONSET HWY,STONY BROOK,NY,11790,6317516966,11790,2500 NESCONSET HWY,335E00000X
1497829360,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,254 OLD NYACK TPKE,SPRING VALLEY,NY,10977,8454254484,10977,254 OLD NYACK TPKE,335E00000X
1871996785,2,"ESCHEN PROSTHETIC & ORTHOTIC LABORATORIES, INC",161 KEYLAND CT,BOHEMIA,NY,11716,6314673725,11716,161 KEYLAND CT,335E00000X
1205141611,2,PERFORMANCE ORTHOPEDIC DESIGN LLC,106 W BAY PLZ,PLATTSBURGH,NY,12901,5183246569,12901,106 W BAY PLZ,335E00000X
1386040194,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,222 WESTCHESTER AVE,WHITE PLAINS,NY,10604,9149461010,10604,222 WESTCHESTER AVE,335E00000X
1740686468,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,211 AIRPORT EXECUTIVE PARK,NANUET,NY,10954,8456943585,10954,211 AIRPORT EXECUTIVE PARK,335E00000X
1881675155,2,BAY ORTHOPEDIC AND REHABILITATION SUPPLY CO INC,616 JERICHO TPKE,HUNTINGTON STATION,NY,11746,6312710825,11746,616 JERICHO TPKE,335E00000X
1740463686,2,METROPOLITAN BRACE & LIMB LLC,87 N INDUSTRY CT,DEER PARK,NY,11729,6314003355,11729,87 N INDUSTRY CT,335E00000X
1124023320,2,"CLINICAL PROSTHETICS & ORTHOTICS, LLC",320 ROUTE 66,HUDSON,NY,12534,5188281698,12534,320 ROUTE 66,335E00000X
1548655814,2,ABILITY ORTHOTICS & PROSTHETICS LAB LLC,566 E MAIN ST,MALONE,NY,12953,5183194199,12953,566 E MAIN ST,335E00000X
1679954127,2,EMPIRE PROSTHETIC & ORTHOTIC DESIGNS LLC,37 E 30TH ST,NEW YORK,NY,10016,2122432972,10016,37 E 30TH ST,335E00000X
1982032553,2,"ESCHEN PROSTHETIC AND ORTHOTIC LABORATORIES, INC.",1894 EASTCHESTER RD,BRONX,NY,10461,7188632277,10461,1894 EASTCHESTER RD,335E00000X
1053318022,2,"EASTSIDE ORTHOTICS & PROSTHETICS, INC",889 HARRISON AVE,RIVERHEAD,NY,11901,6317278735,11901,889 HARRISON AVE,335E00000X
1255774352,2,ATLANTIC ORTHOTICS AND REHABILITATION,103 OAKLAND AVE,WEST HEMPSTEAD,NY,11552,5162569306,11552,103 OAKLAND AVE,335E00000X
1194182840,2,LCS PROSTHETICS,4714 FORT HAMILTON PKWY,BROOKLYN,NY,11219,9177966127,11219,4714 FORT HAMILTON PKWY,335E00000X
1659731388,2,NORTHERN ORTHOPEDIC LABORATORY INC.,3 REMINGTON AVE,CANTON,NY,13617,3157829079,13617,3 REMINGTON AVE,335E00000X
1215067756,2,"CARE CRAFTERS PROSTHETICS & ORTHOTICS, INC",95 NEW CLARKSTOWN RD,NANUET,NY,10954,8454266900,10954,95 NEW CLARKSTOWN RD,224P00000X
1215387204,2,"ESCHEN PROSTHETIC & ORTHOTIC LABORATORIES, INC.",32-03 FRANCIS LEWIS BLVD,FLUSHING,NY,11358,7189242660,11358,32-03 FRANCIS LEWIS BLVD,335E00000X
1356346928,2,"ALL ISLAND ORTHOTICS & PROSTHETICS, INC",50 MAPLE PLACE,MANHASSET,NY,11030,5163219652,11030,50 MAPLE PLACE,335E00000X
1184179152,2,"ESCHEN PROSTHETIC & ORTHOTIC LABORATORIES, INC.",889 HARRISON AVE,RIVERHEAD,NY,11901,6317278735,11901,889 HARRISON AVE,335E00000X
1225482763,2,"HOWARD ORTHOTICS AND PROSTHETICS, LLC",6128 US HIGHWAY11,CANTON,NY,13617,3157868973,13617,6128 US HIGHWAY11,335E00000X
1154502474,2,"RAM ORTHOTIC & PROSTHETIC LAB, LLC",2142 ROSA RD,SCHENECTADY,NY,12309,5183776080,12309,2142 ROSA RD,335E00000X
1336554047,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",2656 SOUTH ROAD,POUGHKEEPSIE,NY,12601,8454717777,12601,2656 SOUTH ROAD,335E00000X
1568404127,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",235 EAST 38TH STREET,NEW YORK,NY,10016,2126829313,10016,235 EAST 38TH STREET,335E00000X
1174578504,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",580 WHITE SPRUCE BOULEVARD,ROCHESTER,NY,14623,5854750970,14623,580 WHITE SPRUCE BOULEVARD,335E00000X
1255772513,2,"NEW ENGLAND ORTHOTICS & PROSTHETICS SYSTEMS, LLC",59-05 69TH STREET,MASPETH,NY,11378,7186396771,11378,59-05 69TH STREET,335E00000X
1235522178,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",745 STATE ROUTE 17M,MONROE,NY,10950,8457836321,10950,745 STATE ROUTE 17M,335E00000X
1588041800,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",14916 JAMAICA AVE,JAMAICA,NY,11435,7185262351,11435,14916 JAMAICA AVE,335E00000X
1174564975,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",55 OLD NYACK TURNPIKE,NANUET,NY,10954,8456243360,10954,55 OLD NYACK TURNPIKE,335E00000X
1225135205,2,"ROCHESTER ORTHOPEDIC LABORATORIES, INC.",300 AIRPARK DR,ROCHESTER,NY,14624,5852721060,14624,300 AIRPARK DR,335E00000X
1841333895,2,ORTHOTICS PARTNERS PLUS,110- 114 NORTH MAIN STREET,CORTLAND,NY,13045,6077568831,13045,110- 114 NORTH MAIN STREET,335E00000X
1457896607,2,"E&G PROSTHETICS AND ORTHOTICS, LLC",2305 ASTORIA BLVD,ASTORIA,NY,11102,9178326454,11102,2305 ASTORIA BLVD,335E00000X
1225497803,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",1500 SAINT NICHOLAS AVE,NEW YORK,NY,10033,2127811900,10033,1500 SAINT NICHOLAS AVE,335E00000X
1699748244,2,"STAFFORD LABS ORTHOTICS AND PROSTHETICS, INC.",189 MONHAGEN AVE.,MIDDLETOWN,NY,10940,8456925227,10940,189 MONHAGEN AVE,335E00000X
1053763268,2,"ESCHEN PROSTHETIC & ORTHOTIC LABORATORIES, INC",601 W 168TH ST APT 24,NEW YORK,NY,10032,2123053275,10032,601 W 168TH ST,335E00000X
1841505674,2,"HANGER PROSTHETICS & ORTHOTICS, INC.",936 DELAWARE AVE STE 401,BUFFALO,NY,14209,7168827938,14209,936 DELAWARE AVE,335E00000X
1811061781,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,2388 ROUTE 9,MECHANICVILLE,NY,12118,5187610791,12118,2388 ROUTE 9,335E00000X
1245318278,2,"GREAT LAKES ORTHOPEDIC LABS, INC",1031 MAIN ST,BUFFALO,NY,14203,7168934116,14203,1031 MAIN ST,335E00000X
1093217911,2,"ORTHOTIC SERVICES FOR CHILDREN, INC.",811A CARMAN AVE.,WESTBURY,NY,11590,7183381904,11590,811A CARMAN AVE,222Z00000X
1225118458,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",37 ASSOCIATE DR,ONEONTA,NY,13820,6074312526,13820,37 ASSOCIATE DR,335E00000X
1306898523,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",1300 COLLEGE AVE STE 1,ELMIRA,NY,14901,6077347215,14901,1300 COLLEGE AVE,335E00000X
1518047786,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,6620 FLY RD STE 203,EAST SYRACUSE,NY,13057,3154926608,13057,6620 FLY RD,335E00000X
1750461919,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",4949 HARLEM RD STE 405,AMHERST,NY,14226,7166355034,14226,4949 HARLEM RD,335E00000X
1215211727,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",47 W STEUBEN ST,BATH,NY,14810,6077768013,14810,47 W,335E00000X
1639675309,2,"ORTHOTICPRO,INC.",380 N BROADWAY APT C2,YONKERS,NY,10701,9172569049,10701,380 N BROADWAY,335E00000X
1417314212,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,380 2ND AVE STE 1002,NEW YORK,NY,10010,2128436325,10010,380 2ND AVE,335E00000X
1437223583,2,HANGER PROSTHETICS & ORTHOTICS INC,1882 WINTON RD S STE 6,ROCHESTER,NY,14618,5852929510,14618,1882 WINTON RD S,335E00000X
1306377809,2,"PROSTHETIC AND ORTHOTIC DESIGNS, LLC",110 CRYSTAL RUN RD STE 109,MIDDLETOWN,NY,10941,8457038134,10941,110 CRYSTAL RUN RD,335E00000X
1932273075,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,5308 NEW UTRECHT AVE,BROOKLYN,NY,11219,7184351263,11219,5308 NEW UTRECHT AVE,335E00000X
1285129205,2,"TRISETO ORTHOTIC SOLUTIONS, INC.",2 LAWSON AVE UNIT 2,EAST ROCKAWAY,NY,11518,5168373177,11518,2 LAWSON AVE,335E00000X
1881671220,2,"MUTUAL ORTHOPEDICS CO., INC",1767 VETERANS MEMORIAL HWY STE 42,ISLANDIA,NY,11749,6312654444,11749,1767 VETERANS MEMORIAL HWY,335E00000X
1851599443,2,"MUTUAL ORTHOPEDICS CO., INC.",702 8TH AVE,BROOKLYN,NY,11215,7184994535,11215,702 8TH AVE,335E00000X
1790787018,2,ORTHOTICS LTD,26 GROVE ST STE 101,HARRIMAN,NY,10926,9143378600,10926,26 GROVE ST,335E00000X
1255338703,2,"KONRAD PROSTHETICS AND ORTHOTICS, INC.",596 JENNINGS AVE,WEST HEMPSTEAD,NY,11552,5164859164,11552,596 JENNINGS AVE,335E00000X
1467889303,2,"LEHNEIS ORTHOPEDIC SOLUTIONS, LLC",93 MAIN ST STE 1B,WEST SAYVILLE,NY,11796,6317505766,11796,93 MAIN ST,335E00000X
1699850073,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,75 BURT DR,DEER PARK,NY,11729,6312545577,11729,75 BURT DR,335E00000X
1730318072,2,EAST COAST ORTHOTIC & PROSTHETIC CORP,505 DELAWARE AVE,BUFFALO,NY,14202,7168565192,14202,505 DELAWARE AVE,335E00000X
1083843312,2,EAST COAST ORTHOTIC & PROSTHETIC CORP,19 BRADHURST AVE,HAWTHORNE,NY,10532,9143472220,10532,19 BRADHURST AVE,335E00000X
1356570675,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,161 FORT WASHINGTON AVE,NEW YORK,NY,10032,2123051575,10032,161 FORT WASHINGTON AVE,335E00000X
1922598689,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,503 E 163RD ST STE B,BRONX,NY,10451,7186180246,10451,503 E 163RD ST,335E00000X
1003155938,2,ORTHO KINETICS OF NEW YORK INC,190 DUFFY AVE,HICKSVILLE,NY,11801,5165131274,11801,190 DUFFY AVE,335E00000X
1437661493,2,"ORTHOBODY MEDICAL EQUIPMENT, INC",629 W 185TH ST,NEW YORK,NY,10033,9174092876,10033,629 W 185TH ST,332B00000X
1659639037,2,"CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA, INC",1141 BROADWAY ST,ELMIRA,NY,14904,6072150847,14904,1141 BROADWAY ST,335E00000X
1225450380,2,"CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA, INC",790 PRE EMPTION RD,GENEVA,NY,14456,3153250024,14456,790 PRE EMPTION RD,335E00000X
1700185238,2,"CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA, INC.",130 OAKDALE RD,JOHNSON CITY,NY,13790,6072353066,13790,130 OAKDALE RD,335E00000X
1659513554,2,"PROSTHETICS IN MOTION, INC",3 W 35TH ST FL 7,NEW YORK,NY,10001,2129517352,10001,3 W 35TH ST FL 7,335E00000X
1720152697,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,522 LIBERTY ST STE 1,SYRACUSE,NY,13204,3154725200,13204,522 LIBERTY ST,335E00000X
1467794123,2,"CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA, INC",475 IRVING AVE STE 216,SYRACUSE,NY,13210,3152186706,13210,475 IRVING AVE,335E00000X
1003378217,2,"PA ARTIFICIAL LIMB & BRACE CO., INC",917 WASHINGTON ST,JAMESTOWN,NY,14701,8884579637,14701,917 WASHINGTON ST,335E00000X
1972782324,2,ADVANCED ORTHOTICS & PROSTHETICS LLC,350 NORTHERN BLVD,ALBANY,NY,12204,5184721023,12204,350 NORTHERN BLVD,335E00000X
1073697603,2,"COMPLETE ORTHOPEDIC SERVICES, INC.",325 MERRICK AVE STE 1,EAST MEADOW,NY,11554,5163579113,11554,325 MERRICK AVE,335E00000X
1376195065,2,"LEHNEIS PROSTHETICS & ORTHOTICS, LTD.",200 TRADE ZONE DR STE C,RONKONKOMA,NY,11779,6313372001,11779,200 TRADE ZONE DR,335E00000X
1871921437,2,"ESCHEN PROSTHETIC AND ORTHOTIC LABORATORIES, INC",14 GLEN COVE RD,ROSLYN HEIGHTS,NY,11577,5169339255,11577,14 GLEN COVE RD,335E00000X
1578742839,2,"MARK GOLDBERG PROSTHETIC & ORTHOTIC LABS, INC.",9 TECHNOLOGY DR,EAST SETAUKET,NY,11733,6316896606,11733,9 TECHNOLOGY DR,335E00000X
1861772782,2,EAST COAST ORTHOTIC & PROSTHETIC CORP,1400 PORTLAND AVE,ROCHESTER,NY,14621,5852661333,14621,1400 PORTLAND AVE,335E00000X
1407025224,2,"HOWARD ORTHOTICS AND PROSTHETICS, LLC",316 SHERMAN ST,WATERTOWN,NY,13601,3157860655,13601,316 SHERMAN ST,335E00000X
1346265212,2,ACADEMY ORTHOTIC & PROSTHETIC ASSOCIATES IPA,450 WESTMINSTER ROAD,BROOKLYN,NY,11218,9086863521,11218,450 WESTMINSTER ROAD,335E00000X
1154964955,2,NORTHERN ORTHOPEDIC LABORATORY INC.,6604 STATE HIGHWAY 56 APT 6,POTSDAM,NY,13676,3157829079,13676,6604 STATE HIGHWAY 56,335E00000X
1780651182,2,"NORTH SHORE ORTHOTICS-PROSTHETICS, LTD",4551 SUNRISE HWY STE 2,BOHEMIA,NY,11716,6319283040,11716,4551 SUNRISE HWY,335E00000X
1477696763,2,KLM PROSTHETICS INC.,2503 CARMEL AVE UNIT 203,BREWSTER,NY,10509,2033433284,10509,2503 CARMEL AVE,335E00000X
1093984338,2,"ORTHOPRO SERVICES, INC.",155 E 55TH ST,NEW YORK,NY,10022,2128887372,10022,155 E 55TH ST,332B00000X
1508840141,2,CHOICE LIMB & BRACE,555A S COLUMBUS AVE,MOUNT VERNON,NY,10550,9144790743,10550,555A S COLUMBUS AVE,335E00000X
1336145994,2,"CAYUGA ORTHOTICS & PROSTHETICS, INC.",1583 E MAIN ST,ROCHESTER,NY,14609,5854824558,14609,1583 E MAIN ST,335E00000X
1982697181,2,INNOVATIVE ORTHOTICS & PROSTHETICS,17 PALISADE AVE,WHITE PLAINS,NY,10607,9145926359,10607,17 PALISADE AVE,335E00000X
1720063555,2,"NATIONAL PROSTHETIC ORTHOTIC ASSOCIATES, INC",21441 42ND AVE,BAYSIDE,NY,11361,7184238700,11361,21441 42ND AVE,335E00000X
1508844507,2,NBB ORTHOTICS INC,3115 LONG BEACH RD,OCEANSIDE,NY,11572,5165949066,11572,3115 LONG BEACH RD,335E00000X
1669442430,2,"ORTHO-BIONICS LABORATORY, INC.",11442 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,7188455572,11420,11442 ROCKAWAY BLVD,335E00000X
1427010669,2,ORTHO BRACING SYSTEMS LTD,11 FLORENCE RD,PUTNAM VALLEY,NY,10579,8455281942,10579,11 FLORENCE RD,335E00000X
1174553069,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",2977 WESTINGHOUSE RD,HORSEHEADS,NY,14845,6077951220,14845,2977 WESTINGHOUSE RD,335E00000X
1659381226,2,MANHASSET ORTHOTICS PROSTHETICS LTD,7 NEWBRIDGE RD,HICKSVILLE,NY,11801,5169386637,11801,7 NEWBRIDGE RD,335E00000X
1023029055,2,PROSTHETIC REHABILITATION CENTER,2 WINDING LN,NEWBURGH,NY,12550,8455658255,12550,2 WINDING LN,335E00000X
1558479816,2,ORTHOMED INC,185 SHOREHAM DR,ROCHESTER,NY,14618,5852344655,14618,185 SHOREHAM DR,335E00000X
1427151448,2,"ORTHOPEDIC TREATMENT FACILITY, INC.",4906 QUEENS BLVD,WOODSIDE,NY,11377,7188987326,11377,4906 QUEENS BLVD,335E00000X
1922119007,2,"ADVANCED PROSTHETICS AND ORTHOTICS, INC.",50 MAPLE PL,MANHASSET,NY,11030,5163657225,11030,50 MAPLE PL,335E00000X
1265538805,2,"ADAR ORTHOPEDIC APPLIANCES, INC.",52 SATMAR DR,MONROE,NY,10950,8457827148,10950,52 SATMAR DR,335E00000X
1518068659,2,CAMPANELLA ORTHOTICS AND PROSTHETICS INC,205 LINWOOD AVENUE,BUFFALO,NY,14209,7168827938,14209,205 LINWOOD AVENUE,335E00000X
1669560736,2,ADVANTAGE ORTHOTICS AND PROSTHETICS INC,337 LARKFIELD RD,EAST NORTHPORT,NY,11731,6313681754,11731,337 LARKFIELD RD,335E00000X
1730253873,2,HANGER PROSTHETICS & ORTHOTICS INC,317 E 34TH ST,NEW YORK,NY,10016,2128893344,10016,317 E 34TH ST,335E00000X
1093889966,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,675 RIVER ST,TROY,NY,12180,5182710299,12180,675 RIVER ST,335E00000X
1851465728,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,814 FULTON ST,FARMINGDALE,NY,11735,5168470501,11735,814 FULTON ST,335E00000X
1609941483,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,19472 NYS ROUTE 11,WATERTOWN,NY,13601,3157882503,13601,19472 NYS ROUTE 11,335E00000X
1538228440,2,"ORTHOPEDIC APPLIANCES OF CENTRAL NEW YORK, INC.",507 EAST FAYETTE STREET,SYRACUSE,NY,13202,3154742464,13202,507 EAST FAYETTE STREET,335E00000X
1376697771,2,HARRISON ORTHOTIC SERVICES INC,29 01 216TH STREET,BAYSIDE,NY,11360,7182256517,11360,29 01 216TH STREET,222Z00000X
1154460327,2,"NORTHERN ORTHOPEDIC LABORATORY, INC.",1012 WASHINGTON ST,WATERTOWN,NY,13601,3157829079,13601,1012 WASHINGTON ST,335E00000X
1356480537,2,"NORTHERN ORTHOPEDIC LABORATORY, INC.",59 MAIN ST,POTSDAM,NY,13676,3152651673,13676,59 MAIN ST,335E00000X
1124167309,2,"NORTHERN ORTHOPEDIC LABORATORY, INC.",600 E GENESEE ST,SYRACUSE,NY,13202,3154763831,13202,600 E GENESEE ST,335E00000X
1215065628,2,HUYSMAN ORTHOTICS LTD.,494 MONTAUK HIGHWAY,EAST MORICHES,NY,11940,6318788864,11940,494 MONTAUK HIGHWAY,335E00000X
1093839334,2,EMPIRE PROSTHETICS AND ORTHOTICS LLC,119 W 23RD ST,NEW YORK,NY,10011,2122432972,10011,119 W 23RD ST,335E00000X
1760606610,2,"ADVANCED ORTHOTICS & PROSTHETICS, LLC",9A HERBERT DR,LATHAM,NY,12110,5187860687,12110,9A HERBERT DR,335E00000X
1356551980,2,"DM ORTHOTIC & PROSTHETIC, INCC",24-12 150 TH STREET,WHITESTONE,NY,11357,7187624582,11357,24-12 150 TH STREET,335E00000X
1154524627,2,ORTHOSCIENTIFIC,860 E BROADWAY APT 2Z,LONG BEACH,NY,11561,5163762537,11561,860 E BROADWAY,335E00000X
1396350195,2,NORTHEAST ORTHOPEDIC NETWORK,41 FLATBRUSH AVE,BROOKLYN,NY,11217,8337150727,11217,41 FLATBRUSH AVE,332B00000X
1053603530,2,COMPLETE ORTHOPEDIC SERVICES INC.,652 E FORDHAM RD,BRONX,NY,10458,7184849900,10458,652 E FORDHAM RD,335E00000X
1548353774,2,"UNITED ORTHOPAEDIC APPLIANCE CO., INC.",5713 MAIN ST,FLUSHING,NY,11355,2126742366,11355,5713 MAIN ST,335E00000X
1366032476,2,PROSTHETICS LAB LTD LLC,1115 CLARKSON AVE,BROOKLYN,NY,11212,9178379447,11212,1115 CLARKSON AVE,335E00000X
1982778866,2,HANGER PROSTHETICS & ORTHOTICS INC,310 TAUGHANNOCK BLVD STE 1A,ITHACA,NY,14850,6072776620,14850,310 TAUGHANNOCK BLVD,335E00000X
1902970874,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",1315 CENTRAL AVE,ALBANY,NY,12205,5184384546,12205,1315 CENTRAL AVE,335E00000X
1104049428,2,"BAY ORTHOPEDIC AND REHABILITATION SUPPLY COMPANY, INC",651 OLD COUNTRY RD,PLAINVIEW,NY,11803,5163337200,11803,651 OLD COUNTRY RD,335E00000X
1649241324,2,"CERTIFIED ORTHOPEDIC, CO. INC",651 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,7183381904,11803,651 OLD COUNTRY ROAD,335E00000X
1548895113,2,EAST COAST ORTHOTIC & PROSTHETIC CORP.,326 2ND AVE,NEW YORK,NY,10003,3473891755,10003,326 2ND AVE,335E00000X
1306910278,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,5502 BRUSH HOLLOW RD,WESTBURY,NY,11590,5163384466,11590,5502 BRUSH HOLLOW RD,335E00000X
1942374814,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,556 MERRICK RD STE LL2,ROCKVILLE CENTRE,NY,11570,5166783650,11570,556 MERRICK RD,335E00000X
1831773597,2,LIMB KIND FOUNDATION INC.,10540 ROCKAWAY BLVD,OZONE PARK,NY,11417,5163592091,11417,10540 ROCKAWAY BLVD,335E00000X
1669040960,2,"PERFORMANCE ORTHOPEDIC DESIGN, LLC",566 E MAIN ST,MALONE,NY,12953,5185213257,12953,566 E MAIN ST,335E00000X
1821669904,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,818 FOREST AVE,STATEN ISLAND,NY,10310,7183051006,10310,818 FOREST AVE,335E00000X
1366018509,2,"MOTION ORTHOTICS AND PROSTHETICS, LLC",75 MONTEBELLO RD STE 207,MONTEBELLO,NY,10901,6198676094,10901,75 MONTEBELLO RD,332B00000X
1093876278,2,"PANKOW ORTHOTICS & PROSTHETICS, LLC",5489 BROADWAY ST,LANCASTER,NY,14086,7166510660,14086,5489 BROADWAY ST,335E00000X
1538101241,2,"NEW ENGLAND ORTHOTIC & PROSTHETIC SYSTEMS, LLC",1133 WESTCHESTER AVE STE S-213,WHITE PLAINS,NY,10604,9143282200,10604,1133 WESTCHESTER AVE,335E00000X
1700866555,2,ORTHOTIC CONSULTANTS INC,119 W 57TH ST,NEW YORK,NY,10019,2123152320,10019,119 W 57TH ST,335E00000X
1235361585,2,LONG ISLAND ORTHOTICS AND PROSTHETICS,4551 SUNRISE HWY STE 1,BOHEMIA,NY,11716,6314821650,11716,4551 SUNRISE HWY,224P00000X
1073687950,2,HANGER PROSTHETICS & ORTHOTICS INC,787 STATE ROUTE 5 AND 20,GENEVA,NY,14456,3157894810,14456,787 STATE ROUTE 5 AND 20,335E00000X
1215001185,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,635 MAIN ST,JOHNSON CITY,NY,13790,6077971246,13790,635 MAIN ST,335E00000X
1760556633,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,210 E 86TH ST RM 404,NEW YORK,NY,10028,2125173546,10028,210 E 86TH ST RM 404,335E00000X
1396819264,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,222 WESTCHESTER AVE STE 400,WHITE PLAINS,NY,10604,9143282231,10604,222 WESTCHESTER AVE,335E00000X
1891456018,2,"MARK GOLDBERG PROSTHETIC & ORTHOTIC LABS, INC.",5905 69TH ST,MASPETH,NY,11378,6316896606,11378,5905 69TH ST,335E00000X
1598075392,2,CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA INC,21 RAILROAD AVENUE,COOPERSTOWN,NY,13326,6075474066,13326,21 RAILROAD AVENUE,335E00000X
1235345612,2,SAMPSON'S PROSTHETIC LABORATORY INC,400 PATROON CREEK BLVD,ALBANY,NY,12206,5183746011,12206,400 PATROON CREEK BLVD,335E00000X
1568678936,2,SAMPSON'S PROSTHETIC LABORATORY INC,5010 STATE HIGHWAY 30 STE 104,AMSTERDAM,NY,12010,5183746011,12010,5010 STATE HIGHWAY 30,335E00000X
1770799116,2,SAMPSON'S PROSTHETIC LABORATORY INC,290 CHURCH ST,SARATOGA SPRINGS,NY,12866,5183746011,12866,290 CHURCH ST,335E00000X
